customer_id,days_since_last_order,total_orders,total_money,rfm_segment
14542,185,1,103.25,121
17962,141,1,102.83,221
18011,372,1,102.79,121
14836,9,3,102.45,541
14981,245,1,102.12,121
13948,360,1,102.00,121
15212,240,1,101.80,121
18068,288,1,101.70,121
16516,29,1,101.70,421
17643,372,1,101.55,121
16006,210,1,101.40,121
18086,273,1,101.34,121
13101,233,1,101.19,121
16344,157,1,101.10,221
16498,160,2,100.97,221
14946,13,1,100.90,421
17427,71,1,100.80,221
14371,294,1,100.50,121
13703,317,1,99.50,121
17939,159,1,99.14,221
15256,148,1,98.45,221
17538,25,1,98.42,421
17895,43,1,98.00,321
18033,64,1,97.97,321
15422,322,2,97.70,121
12984,18,1,97.50,421
17325,279,1,96.80,121
15216,87,1,96.60,221
14642,58,1,96.12,321
17024,44,3,95.85,331
18249,16,1,95.34,421
12548,165,1,95.20,221
16387,322,1,94.36,121
13651,34,2,94.20,321
15397,289,1,94.00,121
15428,14,1,93.78,421
18227,217,1,93.75,121
13283,59,2,93.66,321
17991,224,2,93.35,121
12821,213,1,92.72,121
14054,64,1,92.46,321
12789,64,1,91.85,321
13551,318,1,91.80,121
13160,21,1,91.80,421
12659,29,1,91.68,421
15488,92,1,91.32,221
13947,64,1,90.60,321
14353,214,1,90.60,121
18084,15,1,90.48,421
16506,19,2,90.30,421
15552,216,1,90.12,121
16597,3,1,90.04,521
14117,143,1,90.00,221
14219,3,1,89.94,521
14760,296,1,89.20,121
12686,371,1,89.14,121
14436,98,1,89.06,221
12353,203,1,89.00,121
15083,256,1,88.20,121
15180,366,1,87.50,121
13296,136,1,87.40,221
15541,113,1,85.13,221
13841,252,1,85.00,111
15729,212,1,85.00,111
13666,59,3,84.65,331
12401,302,1,84.30,111
17309,94,1,82.75,211
13006,55,1,81.57,311
17620,59,1,81.44,311
18281,180,1,80.82,111
16789,7,1,80.80,511
13967,145,1,80.70,211
17752,358,1,80.64,111
13747,373,1,79.60,111
15753,303,1,79.20,111
16078,283,1,79.20,111
17942,7,1,77.50,511
14785,9,2,77.40,521
13132,260,1,77.30,111
13992,29,1,76.80,411
14373,357,1,76.55,111
13106,132,1,76.50,211
17536,176,1,76.50,211
14090,324,1,76.32,111
18113,367,1,76.32,111
16148,295,1,76.32,111
15668,217,1,76.32,111
17995,280,1,76.10,111
17628,80,1,75.75,211
16610,218,1,75.66,111
13403,17,1,75.00,411
16468,73,1,74.90,211
13095,70,1,74.40,311
18050,358,1,74.40,111
17960,170,1,73.78,211
18032,333,1,73.50,111
12506,232,1,73.50,111
16171,58,1,73.20,311
17906,246,1,72.90,111
13686,182,1,72.00,111
13938,34,1,71.66,311
17747,112,1,71.40,211
13185,266,1,71.40,111
17022,30,1,71.00,411
18037,153,6,70.02,251
15863,25,2,68.84,421
14393,217,1,67.95,111
13684,285,1,67.23,111
17382,64,1,65.40,311
13130,93,1,64.00,211
13302,154,1,63.75,211
17263,207,1,63.44,111
12665,324,1,63.00,111
14437,365,1,63.00,111
14840,266,1,62.85,111
13218,126,1,62.64,211
15516,44,3,62.43,331
13194,135,1,60.70,211
17174,217,1,59.90,111
13391,203,1,59.80,111
13682,186,1,59.50,111
14957,252,1,58.49,111
13080,178,1,58.08,211
17775,254,1,56.40,111
15899,368,1,56.25,111
13366,49,1,56.16,311
16349,289,1,53.50,111
15504,80,1,52.83,211
13832,18,1,52.20,411
14865,6,2,52.20,521
14682,187,2,52.00,121
15313,109,1,52.00,211
17844,106,1,51.56,211
14351,164,1,51.00,211
13011,371,1,50.55,111
18184,14,1,49.80,411
14821,366,1,48.80,111
15603,78,1,48.48,211
16257,176,1,46.95,211
14080,32,1,45.60,311
15423,37,1,43.50,311
14300,18,1,43.20,411
15992,3,1,41.99,511
15178,259,1,40.50,111
14589,371,1,39.75,111
12977,155,1,39.24,211
16659,188,1,39.12,111
18019,51,1,38.45,311
12855,372,1,38.10,111
16162,251,1,37.40,111
17816,36,4,36.56,341
15940,310,1,35.80,111
16856,14,1,35.40,411
14576,371,1,35.40,111
17831,32,1,35.40,321
15744,77,1,34.80,221
16765,293,1,34.00,121
17408,162,1,32.65,221
13120,238,1,30.60,121
15657,22,1,30.00,421
17102,261,1,25.50,121
18268,133,1,25.50,221
17986,55,1,20.80,321
16953,29,1,20.80,421
16093,106,1,17.00,221
13307,119,1,15.00,221
15823,371,1,15.00,121
17763,262,1,15.00,121
16878,83,1,13.30,211
17956,248,1,12.75,111
16454,44,2,6.90,321
14792,63,1,6.20,311
16738,297,1,3.75,111
13256,13,1,0.00,411
